Date,Close,High,Low,Open,Volume
2008-01-02,115.16436767578125,117.32604671356563,114.50646666100086,116.22954169731592,8119960
2008-01-03,115.28974914550781,116.60555194505534,114.9764589647192,115.32108015855727,5628910
2008-01-04,112.90868377685547,114.88239658842662,112.72071777803176,114.47512362451387,8498995
2008-01-07,113.3473129272461,114.34983505158387,112.50143581997813,113.44130592239694,9913557
2008-01-08,110.90373229980469,114.13059739062828,110.27716188039176,114.13059739062828,9403879
2008-01-09,112.15686798095703,112.59547220279507,110.12050192405056,111.15434547030611,10162115
2008-01-10,112.5328369140625,113.50402864496331,110.80976060270233,111.53031416526224,9457776
2008-01-11,110.18312072753906,111.5302540222237,109.58788158270694,111.40493999305646,9602191
2008-01-14,111.0916748046875,112.03153513689935,110.43376359477384,112.03153513689935,7095763
2008-01-15,108.1781005859375,110.49642539426144,107.61418239271676,110.46509438911575,11248410
2008-01-16,108.27205657958984,109.90114874200482,107.48884149570138,107.55149351549154,12595219
2008-01-17,104.04268646240234,109.02395619538203,103.13415731779939,108.83598017673901,17008840
2008-01-18,107.48888397216797,109.58791199929932,105.89112217568324,106.26706436752931,19254566
2008-01-22,106.6742935180664,108.71065868488317,103.98001731863766,104.01134831539972,15355902
2008-01-23,108.36608123779297,108.71069238445935,104.16802561574252,105.73446621610555,16680072
2008-01-24,108.5540542602539,108.89867540378198,106.36104326458921,108.5540542602539,11180678
2008-01-25,106.51765441894531,109.93248388427712,106.11038136298552,109.49387982981698,11027625
2008-01-28,108.77330017089844,108.86728316861779,106.95623237430027,107.4888193194531,7897964
2008-01-29,108.89861297607422,109.86980385810661,108.0840670717691,109.5565139026521,7498481
2008-01-30,109.46260070800781,111.9062399791818,108.30343311855617,108.64804430943103,10733453
2008-01-31,110.77838897705078,111.74958035194446,108.08412192242041,108.42873306842742,11591429
2008-02-01,113.2846450805664,113.7232490721235,110.7783451072518,111.49890809517795,11735803
2008-02-04,110.80968475341797,113.5666129443591,110.24576671664842,113.31597494758,9149645
2008-02-05,107.17561340332031,109.93254326352117,107.08163033190327,109.93254326352117,11517563
2008-02-06,107.1442642211914,108.46007687219749,106.51769389322565,107.95881063497289,7901407
2008-02-07,107.23817443847656,108.05272022323746,106.58027360845344,106.7682395742633,10770156
2008-02-08,106.01641082763672,107.1129161054958,105.07655058587888,106.86227806282416,8561280
2008-02-11,106.5489730834961,107.11289109183109,105.1078470677851,106.32966609422851,6718544
2008-02-12,107.67682647705078,108.55402465114189,106.83094932804066,107.30087442759157,7849367
2008-02-13,109.58790588378906,109.96384805465584,108.36608634733358,108.55405244534131,8967149
2008-02-14,107.73944091796875,109.68182258814409,107.3634989745028,109.6191606101438,8739144
2008-02-15,107.67682647705078,108.11542057667197,106.83094932804066,107.64549547712106,8319691
2008-02-19,107.3948745727539,109.24326404370538,106.86227746305917,108.27207280520821,6958839
2008-02-20,107.64546203613281,107.92742099820987,105.8910562581231,106.67427116396132,7558409
2008-02-21,106.50743865966797,108.62557707910301,105.81193127311221,108.62557707910301,11354139
2008-02-22,106.0648193359375,106.8551753387251,104.80025979714216,106.57064919085454,8347485
2008-02-25,108.15135192871094,108.34103940156669,106.06482998996094,106.06482998996094,8163007
2008-02-26,107.29768371582031,107.96158428306889,106.76024806854858,107.70866450877269,9732334
2008-02-27,107.55064392089844,108.3726058157977,106.63383330036072,106.85513692785588,6852234
2008-02-28,107.01323699951172,107.48745060351472,106.28612356530465,107.42421809671502,6844889
2008-02-29,104.76858520507812,106.69703447457886,104.61051410772684,106.66541824197695,10880580
2008-03-03,105.59058380126953,105.90671604091756,104.76862185999344,105.40089640495128,7200073
2008-03-04,105.96996307373047,106.22287292642812,104.76863624058501,104.86347491893083,9369846
2008-03-05,106.44418334960938,107.32936789020732,105.24284637458787,106.63386071833418,9081788
2008-03-06,103.8834457397461,106.19126081764738,103.69375830999745,106.03319970279766,10920685
2008-03-07,101.89173126220703,104.16793944848669,101.19622432369495,103.28274513923117,11879425
2008-03-10,100.21619415283203,102.5872410576848,100.0581330827478,102.55563488306439,11598774
2008-03-11,105.59058380126953,105.59058380126953,102.14466488351029,102.46079712315832,13954882
2008-03-12,107.3609619140625,108.94165329929464,105.7486542853669,105.7486542853669,14740954
2008-03-13,108.27775573730469,109.09971762193412,105.30605048230939,105.93832498369315,13465194
2008-03-14,106.91834259033203,109.28938924347595,104.51567970026335,109.13131812451174,15253094
2008-03-17,108.53068542480469,109.79524472494862,103.7886006313436,104.294420325136,16996529
2008-03-18,114.25279235839844,114.50570215851799,109.73200200069364,110.3642765009925,17462054
2008-03-19,112.51405334472656,115.80190156172281,112.38759841835466,114.4425035539773,14491311
2008-03-20,118.52070617675781,119.31106210600737,115.0747865353542,115.51738384260118,23116525
2008-03-24,118.23616790771484,119.08974618420895,117.0980736047189,118.96329126165385,9806471
2008-03-25,117.82515716552734,118.64711898758473,116.71866932309162,117.76193475303234,9411349
2008-03-26,117.38258361816406,117.76194833386512,116.30770182518552,117.03482507952532,9280998
2008-03-27,116.43416595458984,118.07809998418678,116.08641745406317,117.79357390845483,7792214
2008-03-28,115.73870086669922,117.16133176135207,115.42256849673876,116.56066314679511,7158904
2008-03-31,117.00320434570312,117.85678247251252,115.51735171699477,115.64380661737457,8556001
2008-04-01,121.49243927001953,121.49243927001953,117.98328663861219,118.10974159179517,10569987
2008-04-02,120.19628143310547,121.77698368330996,119.2162478497987,120.95502133159034,7766904
2008-04-03,119.62715911865234,120.2278274345351,118.77358100629081,119.31102690588435,6758857
2008-04-04,118.7419662475586,119.75360536034601,117.98322684730785,119.56392805952846,6318643
2008-04-07,117.79363250732422,119.8169222235412,117.2878025290195,119.7220835063385,8234933
2008-04-08,116.81352996826172,117.22451092125605,115.54897086697268,116.65545882239292,7739903
2008-04-09,115.20122528076172,116.65547193367301,114.47411201996857,116.65547193367301,7215535
2008-04-10,116.18123626708984,117.19288548186093,114.31601903667193,115.07474839850481,9265932
2008-04-11,101.32268524169922,104.35763302579264,100.56395584492164,102.74531544273347,76411640
2008-04-14,100.3742904663086,102.4924281115441,100.3742904663086,102.36597318436053,20461071
2008-04-15,101.1014175415039,101.51239858628519,99.74201947535533,101.2911049720428,13547303
2008-04-16,101.89173126220703,102.27110600369392,101.2278405630956,102.23948976429327,16584567
2008-04-17,101.22782897949219,102.4291553483039,101.16460657358593,101.51235497021855,12741325
2008-04-18,103.34596252441406,104.23114663872853,102.01817125445395,102.49238457922377,15032914
2008-04-21,102.61888122558594,103.50407576589394,102.36597137568737,103.37762084094466,6962261
2008-04-22,102.20794677734375,103.37766794822357,101.79696556756635,102.74538296969362,8555646
2008-04-23,102.30274963378906,103.44085414362588,102.04983975730624,102.71373069948969,8738768
2008-04-24,103.72537994384766,105.49575913930626,102.5240530015122,102.55566925238884,11383644
2008-04-25,105.36930084228516,105.55898827583366,103.72537663707743,104.35766137179657,8656034
2008-04-28,104.86345672607422,106.41254188717414,104.42085952780832,105.81187354198032,7853227
2008-04-29,103.7569808959961,105.14799507282544,103.53568730381703,104.92669141498378,8366599
2008-04-30,103.37762451171875,105.21122602142309,103.0614821552883,103.85182798070099,8429802
2008-05-01,104.7054214477539,105.24285749201977,103.1879520093371,103.69377180025441,8764163
2008-05-02,105.40089416503906,106.28608857483025,104.8634582968307,105.62218773465608,8486225
2008-05-05,104.89506530761719,105.4641173687326,104.19955835132728,105.4641173687326,5734535
2008-05-06,104.32600402832031,104.86343980173946,103.12466753182123,104.54729755890709,8882516
2008-05-07,102.96661376953125,104.64215368330312,102.745310157609,104.35762765773202,7943182
2008-05-08,103.02984619140625,103.69373696034171,102.58724899022877,103.44082714985787,7184653
2008-05-09,102.01819610595703,102.6188644505224,101.60721515063901,102.6188644505224,8105938
2008-05-12,102.42921447753906,102.84020564864905,101.79693972518731,102.20792083063222,6402045
2008-05-13,102.20794677734375,103.37766794822357,101.98665307425885,102.8402317558737,7712443
2008-05-14,102.77693176269531,103.4408225017992,102.20787968184598,102.49240572227065,7404583
2008-05-15,102.33436584472656,103.40923785219006,101.70209115376689,103.25117672869821,11348171
2008-05-16,101.57565307617188,102.61890900584196,101.06982317377704,102.58729274962995,11856472
2008-05-19,102.42921447753906,103.37764170456431,101.16466497283557,101.57564607828047,12127858
2008-05-20,100.2794418334961,102.01820445892628,99.74200592989654,101.95498203444163,14309545
2008-05-21,97.97163391113281,100.46913626467962,97.71871399851933,100.43752001739507,19887688
2008-05-22,98.0348892211914,98.79362908218928,97.37099813385971,98.0348892211914,11318416
2008-05-23,96.20122528076172,97.90838149888242,95.94831548526108,97.87676525802961,13034912
2008-05-27,96.10639953613281,97.33934250409482,95.50573114187098,96.16963202633396,13716340
2008-05-28,96.58059692382812,96.99157784467299,95.50571522913646,96.64381933783318,13229761
2008-05-29,96.86515808105469,97.94003009990925,95.66382105700387,96.26448956902928,13259036
2008-05-30,97.1180419921875,97.78193276363224,96.64382854649182,97.3393355607819,10440783
2008-06-02,96.13803100585938,97.6555002887117,95.41090758170867,97.21290298419981,10614787
2008-06-03,96.29610443115234,97.3709764345007,95.63221349177037,96.61223674258981,10940821
2008-06-04,96.26451110839844,97.14970594885106,95.79029742979887,96.29612736677171,9372851
2008-06-05,98.19290924072266,98.44581904061603,96.29607567586132,96.6122078928975,11561132
