Date,Close,High,Low,Open,Volume
2008-01-02,19.61429786682129,20.126856076365655,19.42425792507124,19.90849451618292,20156000
2008-01-03,19.380409240722656,19.648108926819653,18.741766274744055,19.603340120602645,28994000
2008-01-04,18.38178253173828,19.113619060714086,18.13052832852317,18.71343933469357,38427000
2008-01-07,18.319656372070312,18.454875925150358,17.125510914298633,18.429293753343064,43861000
2008-01-08,18.090322494506836,18.976566715655093,17.906679852008754,18.356195760851314,33315000
2008-01-09,17.974205017089844,18.306111490648302,17.340562849059083,18.012607361337082,38939000
2008-01-10,17.920255661010742,18.177185090185453,16.926360602870005,17.45302372847392,49088000
2008-01-11,16.382326126098633,17.327759618694266,16.115337440603607,17.326845775572487,114625000
2008-01-14,16.295467376708984,16.6319465778366,15.867553268844906,16.508509715338743,61119000
2008-01-15,16.001041412353516,16.591708343064447,15.776112222272786,15.886748259408133,48097000
2008-01-16,16.049497604370117,16.446323355239493,15.508206219945615,15.83645539702967,46756000
2008-01-17,16.17294692993164,16.429878204179456,15.935216832194726,15.935216832194726,43309000
2008-01-18,15.96629810333252,16.43535770550607,15.852918779802973,16.328378771402374,38220000
2008-01-22,16.656631469726562,16.908077882860287,14.70450531958865,14.996180019667548,52866000
2008-01-23,17.609384536743164,17.854428863297127,15.583193085591247,16.348500338346224,59780000
2008-01-24,17.53531837463379,17.746533018360516,16.908992165585186,17.74287590127045,31668000
2008-01-25,17.686187744140625,17.92117454110557,17.144894256919248,17.693501978948415,31981000
2008-01-28,17.28113555908203,17.721850562915293,16.85047981020455,17.4091451591183,33537000
2008-01-29,17.506061553955078,17.59475319272161,16.86967776929914,17.28204610462364,33954000
2008-01-30,17.28113555908203,18.077531029233146,17.189700628763624,17.377141451127052,37193000
2008-01-31,18.926952362060547,19.97387662387668,18.25033516399446,18.837345150613817,110865000
2008-02-01,19.69683265686035,19.873302082339737,19.170169398366067,19.262518150069923,45387000
2008-02-04,19.749862670898438,20.32132859457041,19.59533771311354,19.658427774315804,35336000
2008-02-05,18.90683364868164,19.74894707033944,18.824542423477457,19.54504669359215,39437000
2008-02-06,18.73950958251953,19.018383462231395,18.181758335144934,19.018383462231395,49293000
2008-02-07,18.367372512817383,18.753227137911118,17.844368150202193,18.47069435355717,38501000
2008-02-08,18.799863815307617,18.889469308615293,18.253083700685412,18.561218122348834,29215000
2008-02-11,18.845577239990234,19.194857231705168,18.53927055675575,18.934268874910966,22626000
2008-02-12,18.65264892578125,19.62002703672855,18.46978086163163,19.09062052922356,29338000
2008-02-13,18.722129821777344,18.929685500501733,18.53560299178426,18.872082011233616,21069000
2008-02-14,18.490808486938477,18.789799155767525,18.02357823369447,18.653561524042182,26902000
2008-02-15,18.835519790649414,18.92329583853453,18.088499948419905,18.340858484056383,29219000
2008-02-19,18.670928955078125,19.150959833746022,18.41582725950563,19.019294948798137,18023000
2008-02-20,19.038501739501953,19.146394532314453,18.226562519831546,18.33262588226774,23530000
2008-02-21,18.69654083251953,19.242405327056623,18.44509611380431,18.858380063281665,22454000
2008-02-22,18.605098724365234,18.787054648217133,18.104037167424167,18.753223270461053,49754000
2008-02-25,18.145183563232422,18.46977750078917,17.357932129823507,18.41034456236675,71620000
2008-02-26,17.910200119018555,18.37743214828805,17.638640424142473,18.149759602985586,30785000
2008-02-27,17.48136329650879,17.94127911383203,17.258263568971717,17.73829439229384,32077000
2008-02-28,17.802303314208984,18.026318692025516,17.121117005944587,17.303985029328665,29401000
2008-02-29,17.372560501098633,17.719097100746836,17.337815282433823,17.614861444752407,20681000
2008-03-03,17.24089813232422,17.912026989676978,16.97939423895532,17.21712425839273,28706000
2008-03-04,17.598405838012695,17.68526802397814,16.916303898272933,17.189692980054907,35603000
2008-03-05,17.46399688720703,17.8105335167855,17.360675065313387,17.624006629104944,22551000
2008-03-06,17.37164878845215,17.48228484713759,17.283871016013183,17.37256263158888,24381000
2008-03-07,17.602060317993164,17.697152309932473,17.041567615330386,17.15128807127562,46011000
2008-03-10,17.50971221923828,17.91751118741356,17.36524654019924,17.56640187920717,33419000
2008-03-11,17.906543731689453,18.011693265450106,16.785556189817758,17.82059537164225,62841000
2008-03-12,18.64350128173828,18.972666168517204,17.75658691277608,17.829734471618575,38828000
2008-03-13,19.175655364990234,19.467331824430598,17.96597622030092,18.194562612316176,56327000
2008-03-14,19.077810287475586,19.69499427588342,18.652639676786258,19.475549917355163,43383000
2008-03-17,18.42588233947754,18.904083725395473,17.649602519851214,18.46062754998528,43204000
