Date,Close,High,Low,Open,Volume
2008-01-02,16.544309616088867,17.279330534571464,16.487282026847105,17.19062027987866,16560700
2008-01-03,16.36055564880371,16.766084144284005,16.34788258117739,16.626684026105217,14635500
2008-01-04,15.815624237060547,16.265508424018364,15.688897199244497,16.19580776764895,19772000
2008-01-07,16.075420379638672,16.354220642028586,15.796618908678395,15.878991438800334,20682400
2008-01-08,15.676213264465332,16.347869604079804,15.631858771552482,16.18946001020861,15488100
2008-01-09,15.669885635375977,15.821958786833786,15.061593029544744,15.682558700139955,25468800
2008-01-10,16.018386840820312,16.290850467807743,15.429102653883712,15.53048474963948,16098800
2008-01-11,15.657210350036621,16.195803440420256,15.568501326409836,15.904330243606644,17627000
2008-01-14,16.088088989257812,16.15778964505736,15.549496967945327,15.904334362927347,15513500
2008-01-15,16.075420379638672,16.25283850869219,15.625536105459338,15.872654904395514,20304900
2008-01-16,16.69005012512207,17.00686960174387,16.018393173083563,16.03106503363494,27356000
2008-01-17,16.63301658630371,16.92448982065488,16.487279969128124,16.709053765326168,20633800
2008-01-18,16.652027130126953,17.418729453399962,16.474607841365497,16.76608109229143,25818700
2008-01-22,17.86859893798828,18.261453971892728,15.815609966902262,15.815609966902262,45150200
2008-01-23,18.977476119995117,19.085194727877685,17.158932847758745,17.551789302556845,41347200
2008-01-24,18.73036003112793,18.882433177327098,18.331168173426363,18.755706159779425,26773500
2008-01-25,18.077709197998047,18.78738373376343,17.836925859793244,18.762038818913794,22483600
2008-01-28,18.464229583740234,18.47690264659759,17.760891515134073,18.065037772291863,17078900
2008-01-29,18.82540512084961,18.958469875768508,18.103057392509584,18.609969075604084,19525200
2008-01-30,18.616304397583008,19.13588914464252,18.407203675786704,18.407203675786704,21216400
2008-01-31,19.414690017700195,19.693491393239295,18.26146773926703,18.362849837904896,33237000
2008-02-01,19.294294357299805,19.446367464479305,18.933119368107658,19.199247607814193,17198800
2008-02-04,18.597293853759766,19.357659477321654,18.47690217681547,19.294296581785485,16497000
2008-02-05,17.735549926757812,18.65432667328303,17.646840881201207,18.305824606966176,21585200
2008-02-06,17.520116806030273,18.356520030489847,17.482098807255856,17.893963884928173,23844900
2008-02-07,17.995338439941406,18.483240518197988,17.437736928055227,17.456745315149714,20958600
2008-02-08,17.72286605834961,18.115722407993903,17.55178460456246,17.931966687262232,15908100
2008-02-11,18.179094314575195,18.299484795240478,17.532782562137832,17.754556344864756,13946700
2008-02-12,17.982664108276367,18.457893089250128,17.881282022354217,18.255128917405823,17804800
2008-02-13,17.95732307434082,18.24879633225547,17.824258302436697,18.08405131343331,12399300
2008-02-14,17.431394577026367,17.995332432540703,17.32367598802784,17.925633022178936,16340000
2008-02-15,17.4377384185791,17.532783987885395,17.082899853932968,17.532783987885395,15780200
2008-02-19,17.304676055908203,17.817924376806996,17.165275948820344,17.665849994530955,15004300
2008-02-20,17.564464569091797,17.691192794252647,17.070227149818322,17.127254730283713,13649500
2008-02-21,17.355361938476562,17.88128196059495,17.279325978582463,17.58980876671792,13051000
2008-02-22,17.596149444580078,17.621494367660585,17.10824728743709,17.39338522565574,13601200
2008-02-25,18.261465072631836,18.261465072631836,17.285662213591774,17.285662213591774,20911400
2008-02-26,18.267799377441406,18.686000724426236,17.881279474579518,17.881279474579518,30638500
2008-02-27,18.31849479675293,18.52759552028266,18.033356897135157,18.09038447705871,17330300
2008-02-28,17.558130264282227,18.185433728976978,17.53278534117693,18.147414531463912,18085800
2008-02-29,16.823110580444336,17.52011354043557,16.734401530315147,17.437741023682772,21898800
2008-03-03,17.165271759033203,17.222299336324596,16.664696626935374,16.791424845042886,19162200
2008-03-04,17.02586555480957,17.139919459750704,16.79141879830793,16.97517452753481,15672300
2008-03-05,16.956172943115234,17.469419987617368,16.79142672456282,17.108246096724386,18340500
2008-03-06,16.322532653808594,17.032207303478167,16.29718652632117,16.90548029175068,14345600
2008-03-07,16.39856719970703,16.74073263975089,15.955020884198417,16.145111989620712,15410100
2008-03-10,15.84096622467041,16.44292342463581,15.81562009859743,16.44292342463581,17188800
2008-03-11,16.752105712890625,16.764892652619693,16.163863801243654,16.528317803760995,22119800
2008-03-12,16.707345962524414,17.346739246073,16.60504313472031,16.758497376426465,20008900
2008-03-13,16.931137084960938,17.0462280930784,16.291743679460485,16.65619772546836,20243000
2008-03-14,16.464380264282227,17.116561833461372,16.21501722529155,17.103773672603864,21473500
2008-03-17,16.432405471801758,16.63701109748669,15.901709172851826,16.05516339211552,21915500
2008-03-18,17.385107040405273,17.417076222868047,16.68816813071079,16.745713634780692,21428500
2008-03-19,17.161319732666016,17.91580417404604,17.14213749075856,17.35313727355584,23266600
2008-03-20,17.941368103027344,18.011701726670868,17.23803552522838,17.24442960188192,22243000
2008-03-24,18.708641052246094,19.181791769549523,17.986126212647594,17.986126212647594,25245600
2008-03-25,18.388948440551758,18.836522945470506,18.094826936591907,18.651099553023723,18463700
2008-03-26,18.005311965942383,18.25467491747637,17.8646459044827,18.25467491747637,14793500
2008-03-27,17.768741607666016,18.293043954398055,17.749559368317517,18.011710541683538,13212700
2008-03-28,17.5065860748291,17.81988983026463,17.442647727560598,17.64725336572974,15818700
2008-03-31,17.883831024169922,17.94137652150795,17.346740528712306,17.512982941072615,15593400
2008-04-01,18.855703353881836,18.913248833440075,17.966947288886654,18.030886846123103,20263800
2008-04-02,18.64471435546875,19.181804992831747,18.523229249041183,18.83013905578169,16090000
2008-04-03,18.683067321777344,18.855703764208876,18.33140157864257,18.555189424067265,11648300
2008-04-04,18.408130645751953,18.79176558662186,18.29943375395995,18.548796709434537,13520500
2008-04-07,18.222707748413086,18.599949866031622,18.126799004172714,18.510435200680053,10883600
2008-04-08,18.018096923828125,18.177945191470965,17.877429667793308,18.030885077930474,11547400
2008-04-09,17.692007064819336,18.06285501275966,17.519370635723266,17.99891545907087,13431800
2008-04-10,18.145980834960938,18.446496458480667,17.660043013080767,17.660043013080767,19890600
2008-04-11,18.011707305908203,18.33140392034069,17.89661632958518,17.89661632958518,12688100
2008-04-14,17.84546661376953,18.145981020821377,17.800709278628396,17.973345759497846,8104500
2008-04-15,17.85824966430664,17.96694654122167,17.583310433313002,17.96694654122167,9872000
2008-04-16,17.915796279907227,18.043674177638913,17.679220278807854,17.934977293816875,12137900
2008-04-17,17.979740142822266,18.03728441787272,17.81349773838224,17.90301241017843,9241200
2008-04-18,18.33780288696289,18.4656808350946,18.03728720878382,18.03728720878382,12670000
2008-04-21,18.529611587524414,18.651096616962693,17.973340278206727,18.222703194828757,16470500
2008-04-22,18.23550033569336,18.6958631515993,18.07565198328275,18.47846929475718,20109900
2008-04-23,17.986133575439453,18.34419471311946,17.915801139450792,18.33780063356668,15925000
2008-04-24,18.491254806518555,18.702254552690142,17.979740639904392,17.979740639904392,21726200
2008-04-25,19.041122436523438,19.06030344446056,18.414516420430036,18.548789573716217,19656600
2008-04-28,19.0091609954834,19.284100287614265,18.683070292226734,18.93243448856762,13374300
2008-04-29,18.77259063720703,19.162619782392536,18.61913636736495,18.945225928563048,10969000
2008-04-30,18.41452407836914,18.958008554266463,18.376160826995733,18.772585156340185,15221000
2008-05-01,19.098684310913086,19.475925352534244,18.548805512693452,18.59995694372228,26628800
2008-05-02,19.25853157043457,19.501500548869316,19.07310688147296,19.4375609588982,19294300
2008-05-05,18.778974533081055,19.207367928054303,18.689458676227748,19.111457994315373,15897800
2008-05-06,18.721431732177734,18.753400901622356,18.356976614962587,18.721431732177734,14309000
2008-05-07,18.261072158813477,18.84931403883703,18.20992074400908,18.702253873717623,14745400
2008-05-08,17.851863861083984,18.401742577935448,17.76874325529176,18.293045650640302,19465900
2008-05-09,17.890222549438477,18.184344073787422,17.666434671692812,17.787919728676886,13031400
2008-05-12,18.312225341796875,18.35698268162913,17.909408063760523,17.909408063760523,12314100
2008-05-13,18.38255500793457,18.523221076784893,18.222706703517748,18.325009520780853,10391900
2008-05-14,18.6191349029541,18.881286079092515,18.382558826671467,18.46567942563529,12094200
2008-05-15,18.881275177001953,18.894062109773625,18.38894228870547,18.599941923754628,11044900
2008-05-16,18.606338500976562,19.085883301416445,18.38255068352885,19.085883301416445,13246300
2008-05-19,18.459280014038086,18.785369433858165,18.235492176879802,18.318612746343714,13893700
2008-05-20,17.500192642211914,18.02449487772404,17.26361661861593,17.92858614041866,39809400
2008-05-21,17.218860626220703,17.57692050908549,17.135738819768076,17.468223606486877,29274700
2008-05-22,17.206071853637695,17.38510239844663,17.078192718839055,17.161314522321916,15894100
2008-05-23,17.116559982299805,17.25722607788087,16.803257392451517,17.161317320914417,17324800
2008-05-27,17.442646026611328,17.60249431828632,17.07819089717398,17.19967594031976,21412600
2008-05-28,17.538557052612305,17.807102266547027,17.40428383587202,17.64085987510688,13242200
2008-05-29,17.71758460998535,17.8198886417927,17.449040642457856,17.48740389216954,13855400
2008-05-30,17.49379539489746,17.743158310630122,17.487401317629246,17.743158310630122,11714900
2008-06-02,17.365921020507812,17.647254399239547,17.135739054314044,17.525769337132182,15497700
2008-06-03,17.465848922729492,17.569006292490258,17.22084924724804,17.440058965422878,15232800
2008-06-04,17.52388572692871,17.730200591600873,17.324018355494253,17.452964531047556,17537800
2008-06-05,17.994543075561523,18.13638424870357,17.665728273077338,17.678623260563075,20265500
2008-06-06,17.52388572692871,17.852700503650066,17.47230701076067,17.697964355145945,19366500
2008-06-09,17.111248016357422,17.826902215668547,17.03387936332575,17.54966628442683,17695600
2008-06-10,17.22085189819336,17.375589206387325,16.82111733626923,17.014537126912124,17878700
2008-06-11,16.70507049560547,17.291778781654642,16.6663867706279,17.220857594417893,19163100
