Date,Close,High,Low,Open,Volume
2008-01-02,62.08247375488281,62.73351399188941,61.56588407616802,62.61321413484978,2002200
2008-01-03,62.620296478271484,63.11565748229413,62.1461696278692,62.35138992109657,1297400
2008-01-04,60.964393615722656,62.59199458797794,60.936086807643655,62.1532525601825,2301200
2008-01-07,60.86531066894531,61.82772036087735,59.58445349718502,61.45265927588354,2282700
2008-01-08,60.71672439575195,62.48585965904342,60.561039628746734,61.04931729011397,2265200
2008-01-09,61.856040954589844,62.55661692805625,59.966600603465665,61.65789329233238,3353800
2008-01-10,61.58002853393555,62.25938090250888,61.049288207779355,61.61541338193388,2465800
2008-01-11,61.070552825927734,61.79235765408396,60.70964771236338,61.13423910533601,1930800
2008-01-14,63.0095329284668,63.257210827762506,61.32531781428266,61.438539682972156,2019100
2008-01-15,60.68130874633789,62.959954673300814,60.35578867091027,62.09661623896385,2396900
2008-01-16,57.702110290527344,60.4690347421099,57.36243398036518,60.221356911247796,4451400
2008-01-17,54.75827407836914,58.692834672419416,54.58843860061026,57.765804100254606,4240800
2008-01-18,55.91173553466797,56.279713183066384,54.26997872071592,54.86440539866046,3695900
2008-01-22,54.637977600097656,55.338553713893546,51.885203321684955,52.72731350830056,4319200
2008-01-23,53.045745849609375,54.00815576974192,49.50747567234911,53.07405265890408,5791200
2008-01-24,54.963470458984375,56.09571548203031,52.932507467356096,53.08818677136167,5201900
2008-01-25,56.76798629760742,57.21380622911263,55.472978602654926,56.0037189301958,4120600
2008-01-28,57.56764221191406,57.75163373291711,55.56498043041391,56.31509721651679,3065700
2008-01-29,57.16428756713867,58.33899576393607,56.867074191673574,57.963940018853236,2418200
2008-01-30,57.15719985961914,59.09617532202157,56.76091542594646,57.02982194894285,2664900
2008-01-31,57.107669830322266,57.80117305531328,55.40222667129791,56.78922772230893,3088500
2008-02-01,59.13863754272461,59.47123574707187,57.383653455540035,57.383653455540035,2369300
2008-02-04,57.83655548095703,59.37924119513921,57.53933674046685,59.15278676468163,2144100
2008-02-05,56.11692810058594,57.43316412204005,56.03908577896471,56.937803402726054,2278900
2008-02-06,55.4871711730957,57.0510863849984,55.35271514073731,56.23020488066575,2112500
2008-02-07,56.9236946105957,57.52519948493464,55.19701696753012,55.19701696753012,2485700
2008-02-08,56.265560150146484,56.98736471474791,55.69943490024577,56.42124486381771,2273600
2008-02-11,57.36244201660156,57.56058430905015,55.97544057048894,56.14527604987737,1291700
2008-02-12,58.27529525756836,59.17401869809511,57.42611277107481,57.44026347296245,2368000
2008-02-13,58.53710174560547,59.42874671852338,57.85775499446689,58.72109317788302,1685400
2008-02-14,57.87193298339844,59.046641006384,57.680868812861455,58.67158531679506,1214900
2008-02-15,57.56056213378906,57.7304029467187,56.29386648092097,57.624253788380294,1654000
2008-02-19,57.63133239746094,59.074946927537454,57.30581226797857,58.105459190469794,1661200
2008-02-20,58.97587966918945,59.22356287955017,56.85999579621844,57.02275858597223,2634900
2008-02-21,57.808265686035156,59.29433822984901,57.46858933937684,59.06788913173426,2397400
2008-02-22,58.3531494140625,58.40976303100119,57.15013974845961,58.01347851037372,1212100
2008-02-25,59.44295120239258,59.442951202392585,57.765808849837676,58.27532072397957,1962800
2008-02-26,59.36509704589844,59.825073252174874,58.2470023657734,58.94050570124782,1827800
2008-02-27,59.605709075927734,59.938301978154946,58.742370183189564,59.124504056973954,1472100
2008-02-28,58.55129623413086,59.26602835647033,58.28946768359964,59.131572355512944,1393000
2008-02-29,56.81046676635742,58.56545120123343,56.57693963206449,57.92856147087633,1691200
2008-03-03,57.28459548950195,57.29875159449501,56.06743500973509,56.626476980601076,2538300
2008-03-04,56.492000579833984,57.2067269854096,55.50128424264666,56.796291910563596,2685300
2008-03-05,58.47214126586914,58.83474970130419,56.417369172492855,56.417369172492855,2620400
2008-03-06,58.756534576416016,59.11203152105767,57.64738584495899,58.30149892123094,2804700
2008-03-07,56.239620208740234,58.49346972230519,55.74903807318892,58.408153920184965,3361900
2008-03-10,55.272640228271484,57.54782297343293,55.00246461657789,57.54782297343293,2886300
2008-03-11,59.19734573364258,59.268444029264735,56.33204156689691,56.40313986251907,2603000
2008-03-12,58.64278030395508,59.71637720648376,58.41526246887813,59.21157217942093,1642300
2008-03-13,59.26844787597656,59.71637204947488,57.45541138545234,57.953110336014184,2433800
2008-03-14,58.81343078613281,59.83015253095255,57.05016309234697,59.815929611749866,2633100
2008-03-17,58.820491790771484,59.538591285361775,57.021673766420946,59.0551155118175,2495300
2008-03-18,61.408565521240234,61.586314055362145,59.04095374486729,59.58131080744522,2493900
2008-03-19,58.78497314453125,62.66699900768062,58.78497314453125,62.126642149877156,3088500
2008-03-20,58.10242462158203,59.22579632886927,57.334549878034814,58.49346802702415,3546700
2008-03-24,60.35628890991211,61.57208817390294,58.223306603025485,58.223306603025485,1764400
2008-03-25,60.470035552978516,61.2805681943526,59.986559466505106,60.49847053648887,1646900
2008-03-26,60.07184982299805,60.87527609043645,59.72346446579383,59.86566102093204,1420900
2008-03-27,60.02919006347656,61.03168822207717,59.503056316582985,60.09317688395182,1599300
2008-03-28,58.820491790771484,59.66657032613672,58.51476438361187,59.403506215535195,1451600
2008-03-31,59.88702392578125,60.22118653204861,58.28017604960092,58.322833951581124,2139000
2008-04-01,61.8564453125,61.8564453125,59.73057589474423,60.0505208558906,1920200
2008-04-02,61.764034271240234,62.24039882240902,60.37048705358769,61.2734468061681,2118400
2008-04-03,62.76652145385742,63.456186194131625,61.65737304443988,62.0341988284368,1559500
2008-04-04,62.78072738647461,63.157553068560915,61.906203006324446,62.98691072522196,1690400
2008-04-07,62.652774810791016,64.23828792690301,62.33993580695096,63.278447394019,1738100
2008-04-08,62.702571868896484,62.84476852014442,61.799606317662985,62.403950222148545,1149300
2008-04-09,62.41103744506836,63.193129572119986,61.863574583467944,62.858967029012035,926000
2008-04-10,61.934696197509766,62.71678861898908,61.2948004255887,62.54615155462828,1361400
2008-04-11,61.266334533691406,62.00576873770659,60.85395682722006,61.35876719947594,1174300
2008-04-14,62.005767822265625,62.73809055861192,61.35165483683516,61.387201271691,1007800
2008-04-15,62.0270881652832,63.38508872060959,61.21655579043707,62.283046328334756,1499200
2008-04-16,64.57245635986328,64.80708561449946,62.048426213339546,62.048426213339546,2428500
2008-04-17,63.982357025146484,65.32613542937379,63.61975394267239,63.861489330988455,1931400
2008-04-18,65.95891571044922,66.10822923464701,64.57247948107643,64.84265526759535,2299200
2008-04-21,66.64147186279297,67.1747173776444,64.94930262401392,65.73139496090525,1787900
2008-04-22,66.19353485107422,66.99696147640468,65.23369411519633,66.1864233928142,2216500
2008-04-23,64.9635238647461,67.53731867832316,64.70045413140845,66.69123950523328,2333100
2008-04-24,64.95639038085938,66.52057448388058,63.87567682741223,64.92794997951057,2165800
2008-04-25,67.87147521972656,68.02789474143688,64.27384791820027,64.27384791820027,2915200
