Date,Close,High,Low,Open,Volume
2008-01-02,0.756617546081543,0.7850393718314554,0.7463031425434421,0.7820596576825634,483964000
2008-01-03,0.7506582140922546,0.7761003289574662,0.7479076915565169,0.7609725643060898,475308000
2008-01-04,0.6876255869865417,0.7318628510070795,0.6830414207784372,0.7281955071110815,736092000
2008-01-07,0.6165712475776672,0.6979403182075035,0.6039647572222792,0.6922100804148005,1006800000
2008-01-08,0.629636287689209,0.6713522527406467,0.6055693700620994,0.6200095097088427,1106956000
2008-01-09,0.6621837615966797,0.6624130082764718,0.6287193204021873,0.6381168494932764,741036000
2008-01-10,0.6484311819076538,0.6587455872440143,0.6355955005625,0.644076205908071,554432000
2008-01-11,0.6200092434883118,0.6463682345881477,0.6154250758750871,0.6330741703688316,572612000
2008-01-14,0.6612668037414551,0.662183626330543,0.6190924181675332,0.6291775759426756,539188000
2008-01-15,0.6126746535301208,0.6436178145378486,0.6019018096573262,0.6360539319503505,725692000
2008-01-16,0.543453574180603,0.5812729824729065,0.5308470865339733,0.5741675394124923,1464472000
2008-01-17,0.5340559482574463,0.5666035558731091,0.5326806872255372,0.5519342323771018,1133900000
2008-01-18,0.5693541765213013,0.572333891057185,0.5161778081621927,0.5356604939957513,920428000
2008-01-22,0.5409322381019592,0.5542263561802876,0.5118227809494471,0.5150316871588417,709092000
2008-01-23,0.5507884621620178,0.5670622458616627,0.5138858631323254,0.5189284162883591,929880000
2008-01-24,0.592962920665741,0.5931921674152665,0.5562895612746723,0.5615613621519001,597092000
2008-01-25,0.5718754529953003,0.6294068518660003,0.5691249851000398,0.6156543484469257,688012000
2008-01-28,0.5649993419647217,0.5755429414741103,0.5528512887883745,0.5698127576132018,577608000
2008-01-29,0.5824190974235535,0.5847112361614356,0.5601858872125309,0.5750844611231929,414484000
2008-01-30,0.5773765444755554,0.5860864421484754,0.5608735171875442,0.5730215683152978,530476000
2008-01-31,0.5636240243911743,0.5741676218314552,0.5462041202310636,0.5647700390794168,588708000
2008-02-01,0.615654468536377,0.6188633756972384,0.5576646743621166,0.5624780351034088,593104000
2008-02-04,0.5964009761810303,0.6323867532777155,0.5931920686978527,0.6289485990831631,565128000
2008-02-05,0.559039831161499,0.5847112500909105,0.5588106391412889,0.5844820034231037,494928000
2008-02-06,0.5572062730789185,0.5805855568818968,0.5468918654857322,0.5649993494640428,557380000
2008-02-07,0.5627071261405945,0.5785225217129595,0.5294718817034265,0.5411615480448922,664128000
2008-02-08,0.5727921724319458,0.5771470923945997,0.5501005316492659,0.5574351653297005,393932000
2008-02-11,0.5746259689331055,0.5870032655860743,0.5707294318072489,0.577605683437747,503732000
2008-02-12,0.5959424376487732,0.6041939516868391,0.5801270402964466,0.5833360018900706,609688000
2008-02-13,0.6193215847015381,0.6211552844519451,0.5941086639760271,0.6005264764834863,742312000
2008-02-14,0.518240749835968,0.6016727190031846,0.5168655429364418,0.6012142802716081,2184296000
2008-02-15,0.5104475617408752,0.5301594938569446,0.5021960489193125,0.5161777987119235,817364000
2008-02-19,0.5028836131095886,0.5207618976358078,0.498528637958702,0.5198450204952971,558608000
2008-02-20,0.49921637773513794,0.5065510685787976,0.4861515040710397,0.48821439611724293,759016000
2008-02-21,0.4879850447177887,0.5067801518157667,0.48500533061758794,0.5042588762877441,644272000
2008-02-22,0.511593759059906,0.5125105819034542,0.48821447598760825,0.491881767361801,723052000
2008-02-25,0.5113644599914551,0.5170946978100697,0.49784114682941066,0.5111352679659418,671784000
2008-02-26,0.5157192349433899,0.523512307243171,0.5005914742158287,0.5083845465156098,565420000
2008-02-27,0.5237419605255127,0.5278676918151375,0.5099893953823191,0.5131983582160483,537816000
2008-02-28,0.5040299296379089,0.5200745787941141,0.5040299296379089,0.5191577557517179,503608000
2008-02-29,0.4902772009372711,0.502425251100581,0.4882143636757365,0.49577824602827253,540576000
2008-03-03,0.4845471680164337,0.4930278756185352,0.47812929831240564,0.48958972137573314,449028000
2008-03-04,0.4797336459159851,0.4822549766852959,0.4609385343922656,0.4813380993250398,778888000
2008-03-05,0.4852345585823059,0.4966949759705638,0.4792751306108957,0.4843176814731807,644656000
2008-03-06,0.45474979281425476,0.48248404142751006,0.45406216229924995,0.47927513545587525,1075284000
2008-03-07,0.448102742433548,0.4657518064943568,0.4354962563942033,0.4464982621925367,767500000
2008-03-10,0.42243146896362305,0.4481028299479424,0.4217438383437226,0.4426018123125333,776100000
2008-03-11,0.43641313910484314,0.4407680869695598,0.4180764431737535,0.4354962892802033,857940000
